Name,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Outstanding Balance,Id,Tags,Source,Lineitem discount
#1368,,,,,,,,,,2025-11-26 09:27:53 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1367,paid,2025-11-26 00:08:00 -0500,USD,47.25,6.50,0.00,53.75,5.25,Economy,2025-11-26 00:08:00 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,West Springfield,'22152,VA,US,,Shopify Payments,0.00,0.00,6974613291318,,web,0.00
#1367,,,,,,,,,,2025-11-26 00:08:00 -0500,2,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1367,,,,,,,,,,2025-11-26 00:08:00 -0500,2,10.50,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1366,paid,2025-11-25 12:04:47 -0500,USD,28.50,6.50,0.00,35.00,0.00,Economy,2025-11-25 12:04:46 -0500,3,9.50,15.99,GP_B15,TRUE,TRUE,Pasadena,'77502,TX,US,,Shopify Payments,0.00,0.00,6970351878454,,web,0.00
#1365,paid,2025-11-25 00:29:02 -0500,USD,73.80,6.50,0.00,80.30,8.20,Economy,2025-11-25 00:28:59 -0500,1,10.50,19.99,AP_BP02,TRUE,TRUE,Waxhaw,'28173,NC,US,,Shopify Payments,0.00,0.00,6969278267702,,web,0.00
#1365,,,,,,,,,,2025-11-25 00:28:59 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1365,,,,,,,,,,2025-11-25 00:28:59 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1365,,,,,,,,,,2025-11-25 00:28:59 -0500,3,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1365,,,,,,,,,,2025-11-25 00:28:59 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1365,,,,,,,,,,2025-11-25 00:28:59 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1364,paid,2025-11-24 23:53:29 -0500,USD,34.30,6.50,0.00,40.80,0.00,Economy,2025-11-24 23:53:26 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,Plainview,'79072,TX,US,,Shopify Payments,0.00,0.00,6969221841206,,web,0.00
#1363,paid,2025-11-24 22:09:51 -0500,USD,74.34,6.50,0.00,80.84,8.26,Economy,2025-11-24 22:09:49 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,Lawrence,'66049,KS,US,,Shopify Payments,0.00,0.00,6969040404790,,web,0.00
#1363,,,,,,,,,,2025-11-24 22:09:49 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1363,,,,,,,,,,2025-11-24 22:09:49 -0500,2,30.80,44.00,AB_14,TRUE,TRUE,,,,,,,,,,,,0.00
#1362,paid,2025-11-24 01:24:14 -0500,USD,39.00,6.50,0.00,45.50,0.00,Economy,2025-11-24 01:24:12 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,6966766403894,,web,0.00
#1362,,,,,,,,,,2025-11-24 01:24:12 -0500,3,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1361,paid,2025-11-23 21:49:56 -0500,USD,97.02,0.00,0.00,97.02,10.78,Economy,2025-11-23 21:49:53 -0500,1,10.50,19.99,AP_BH02,TRUE,TRUE,Blaine,'55449,MN,US,,Shopify Payments,0.00,0.00,6966436364598,,web,0.00
#1361,,,,,,,,,,2025-11-23 21:49:53 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1361,,,,,,,,,,2025-11-23 21:49:53 -0500,1,10.50,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1361,,,,,,,,,,2025-11-23 21:49:53 -0500,2,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1361,,,,,,,,,,2025-11-23 21:49:53 -0500,2,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1361,,,,,,,,,,2025-11-23 21:49:53 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1360,paid,2025-11-21 11:36:16 -0500,USD,89.36,0.00,0.00,89.36,9.92,Economy,2025-11-21 11:36:15 -0500,1,30.80,44.00,AB_14,TRUE,TRUE,Murrieta,'92563,CA,US,,Shopify Payments,0.00,0.00,6960643703094,,web,0.00
#1360,,,,,,,,,,2025-11-21 11:36:15 -0500,1,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1360,,,,,,,,,,2025-11-21 11:36:15 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1360,,,,,,,,,,2025-11-21 11:36:15 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1360,,,,,,,,,,2025-11-21 11:36:15 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1360,,,,,,,,,,2025-11-21 11:36:15 -0500,2,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1359,paid,2025-11-20 21:20:30 -0500,USD,27.99,6.50,0.00,34.49,0.00,Economy,2025-11-20 21:20:28 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,portland,'04103,ME,US,,Shopify Payments,0.00,0.00,6959348515126,,web,0.00
#1359,,,,,,,,,,2025-11-20 21:20:28 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1359,,,,,,,,,,2025-11-20 21:20:28 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1358,paid,2025-11-20 10:09:08 -0500,USD,47.97,6.50,0.00,54.47,5.33,Economy,2025-11-20 10:09:05 -0500,2,9.50,15.99,GP_W15,TRUE,TRUE,Peoria,'85345,AZ,US,,Shopify Payments,0.00,0.00,6958174863670,,web,0.00
#1358,,,,,,,,,,2025-11-20 10:09:05 -0500,1,34.30,49.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1357,paid,2025-11-20 09:13:54 -0500,USD,81.79,0.00,0.00,81.79,0.00,Economy,2025-11-20 09:13:53 -0500,1,36.99,46.99,,TRUE,TRUE,Dayton,'45410,OH,US,,Shopify Payments,0.00,0.00,6958081737014,Simple Bundles 2.0 - Bundle Order,web,0.00
#1357,,,,,,,,,,2025-11-20 09:13:53 -0500,1,34.30,49.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1357,,,,,,,,,,2025-11-20 09:13:53 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1356,paid,2025-11-20 01:48:32 -0500,USD,36.90,6.50,0.00,43.40,4.10,Economy,2025-11-20 01:48:31 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,Bellflower,'90706,CA,US,,Shopify Payments,0.00,0.00,6957577634102,,web,0.00
#1356,,,,,,,,,,2025-11-20 01:48:31 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1356,,,,,,,,,,2025-11-20 01:48:31 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1356,,,,,,,,,,2025-11-20 01:48:31 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1355,paid,2025-11-20 01:22:35 -0500,USD,38.00,6.50,0.00,44.50,0.00,Economy,2025-11-20 01:22:33 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,OLATHE,66061-8548,KS,US,,Shopify Payments,0.00,0.00,6957554467126,,web,0.00
#1355,,,,,,,,,,2025-11-20 01:22:33 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1355,,,,,,,,,,2025-11-20 01:22:33 -0500,2,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1354,paid,2025-11-19 16:58:44 -0500,USD,21.00,6.50,0.00,27.50,0.00,Economy,2025-11-19 16:58:41 -0500,2,10.50,19.99,AP_SN02,TRUE,TRUE,Mesa,'85208,AZ,US,,Shopify Payments,0.00,0.00,6956807225654,,web,0.00
#1353,paid,2025-11-19 10:27:23 -0500,USD,60.00,6.50,0.00,66.50,0.00,Economy,2025-11-19 10:27:20 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,6955443421494,,web,0.00
#1353,,,,,,,,,,2025-11-19 10:27:20 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1353,,,,,,,,,,2025-11-19 10:27:20 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1353,,,,,,,,,,2025-11-19 10:27:20 -0500,2,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1353,,,,,,,,,,2025-11-19 10:27:20 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,paid,2025-11-19 00:26:16 -0500,USD,75.60,0.00,0.00,75.60,8.40,Economy,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,Plantation,'33322,FL,US,,Shopify Payments,0.00,0.00,6954689102134,,web,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_BH02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_BN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1352,,,,,,,,,,2025-11-19 00:26:13 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,paid,2025-11-18 22:23:06 -0500,USD,114.99,0.00,0.00,114.99,0.00,Economy,2025-11-18 22:23:03 -0500,1,36.99,46.99,,TRUE,TRUE,Albany,'12205,NY,US,,Shopify Payments,0.00,0.00,6954527129910,Simple Bundles 2.0 - Bundle Order,web,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1351,,,,,,,,,,2025-11-18 22:23:03 -0500,2,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1350,paid,2025-11-18 11:30:51 -0500,USD,34.30,6.50,0.00,40.80,0.00,Economy,2025-11-18 11:30:50 -0500,1,34.30,49.00,,TRUE,TRUE,San Leandro,'94579,CA,US,,Shopify Payments,0.00,0.00,6953499033910,,web,0.00
#1349,paid,2025-11-18 09:16:19 -0500,USD,63.54,6.50,0.00,70.04,7.05,Economy,2025-11-18 09:16:16 -0500,2,30.80,44.00,,TRUE,TRUE,Irving,'75060,TX,US,,Shopify Payments,0.00,0.00,6953245147446,,web,0.00
#1349,,,,,,,,,,2025-11-18 09:16:16 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1348,paid,2025-11-18 02:40:48 -0500,USD,96.28,0.00,0.00,96.28,10.69,Economy,2025-11-18 02:40:45 -0500,1,49.00,57.00,,TRUE,TRUE,Booneville,'38829,MS,US,,Shopify Payments,0.00,0.00,6952829124918,,web,0.00
#1348,,,,,,,,,,2025-11-18 02:40:45 -0500,1,36.99,46.99,,TRUE,TRUE,,,,,,,,,,,,0.00
#1348,,,,,,,,,,2025-11-18 02:40:45 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1348,,,,,,,,,,2025-11-18 02:40:45 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1347,paid,2025-11-17 23:25:18 -0500,USD,32.89,6.50,0.00,39.39,0.00,Economy,2025-11-17 23:25:16 -0500,1,32.89,46.99,,TRUE,TRUE,Lantana,'33462,FL,US,,Shopify Payments,0.00,0.00,6952601289014,,web,0.00
#1346,paid,2025-11-17 16:17:50 -0500,USD,13.99,9.50,0.00,23.49,0.00,Standard,2025-11-17 16:17:48 -0500,1,13.99,19.99,AP_SN02,TRUE,TRUE,North Platte,'69101,NE,US,,Shopify Payments,0.00,0.00,6951986987318,,web,0.00
#1345,paid,2025-11-17 11:05:47 -0500,USD,11.19,6.50,0.00,17.69,0.00,Economy,2025-11-17 11:05:46 -0500,1,11.19,15.99,GP_B15,TRUE,TRUE,Greensboro,'27407,NC,US,,Shopify Payments,0.00,0.00,6951459914038,,web,0.00
#1344,paid,2025-11-17 10:49:13 -0500,USD,35.26,6.50,0.00,41.76,3.91,Economy,2025-11-17 10:49:10 -0500,1,11.19,15.99,GP_B15,TRUE,TRUE,Parkland,'33067,FL,US,,Shopify Payments,0.00,0.00,6951426621750,,web,0.00
#1344,,,,,,,,,,2025-11-17 10:49:10 -0500,1,13.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1344,,,,,,,,,,2025-11-17 10:49:10 -0500,1,13.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1343,paid,2025-11-16 15:29:43 -0500,USD,21.59,6.50,0.00,28.09,2.39,Economy,2025-11-16 15:29:40 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Springfield,'37172,TN,US,,Shopify Payments,0.00,0.00,6949845139766,,web,0.00
#1343,,,,,,,,,,2025-11-16 15:29:40 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1342,paid,2025-11-16 08:35:43 -0500,USD,59.96,6.50,0.00,66.46,0.00,Economy,2025-11-16 08:35:41 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Waxhaw,'28173,NC,US,,Shopify Payments,0.00,0.00,6949027709238,,web,0.00
#1342,,,,,,,,,,2025-11-16 08:35:41 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1342,,,,,,,,,,2025-11-16 08:35:41 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1342,,,,,,,,,,2025-11-16 08:35:41 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1341,paid,2025-11-16 00:35:57 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-16 00:35:55 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Silver Spring,'20904,MD,US,,Shopify Payments,0.00,0.00,6948508860726,,web,0.00
#1340,paid,2025-11-15 15:23:05 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-15 15:23:03 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Hot springs,'71913,AR,US,,Shopify Payments,0.00,0.00,6947695821110,,web,0.00
#1339,paid,2025-11-15 14:00:35 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-15 14:00:33 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Miramar,'33025,FL,US,,Shopify Payments,0.00,0.00,6947526574390,,web,0.00
#1338,paid,2025-11-15 01:51:45 -0500,USD,21.59,6.50,0.00,28.09,2.39,Economy,2025-11-15 01:51:43 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Morristown,'37813,TN,US,,Shopify Payments,0.00,0.00,6946436677942,,web,0.00
#1337,paid,2025-11-14 21:20:06 -0500,USD,43.17,6.50,0.00,49.67,4.79,Economy,2025-11-14 21:20:06 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,La Mesa,'91942,CA,US,,Shopify Payments,0.00,0.00,6946062238006,,web,0.00
#1337,,,,,,,,,,2025-11-14 21:20:06 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1337,,,,,,,,,,2025-11-14 21:20:06 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1336,paid,2025-11-14 12:33:00 -0500,USD,20.98,6.50,0.00,27.48,0.00,Economy,2025-11-14 12:32:58 -0500,1,8.99,15.99,GP_615,TRUE,TRUE,Carol Stream,'60188,IL,US,,Shopify Payments,0.00,0.00,6945080607030,,web,0.00
#1336,,,,,,,,,,2025-11-14 12:32:58 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1335,paid,2025-11-14 12:29:53 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-11-14 12:29:52 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Atlantic City,'08401,NJ,US,,Shopify Payments,0.00,0.00,6945072087350,,web,0.00
#1334,paid,2025-11-14 11:20:41 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-11-14 11:20:41 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Chattanooga,'37410,TN,US,,Shopify Payments,0.00,0.00,6944905330998,,web,0.00
#1333,paid,2025-11-14 11:19:24 -0500,USD,49.10,6.50,0.00,55.60,10.85,Economy,2025-11-14 11:19:22 -0500,5,11.99,15.99,GP_MTC15,TRUE,TRUE,Broken Arrow,'74012,OK,US,,Shopify Payments,0.00,0.00,6944901923126,,web,0.00
#1332,paid,2025-11-14 10:37:37 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-14 10:37:37 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,Salina,'67401,KS,US,,Shopify Payments,0.00,0.00,6944821281078,,web,0.00
#1331,paid,2025-11-14 10:23:40 -0500,USD,47.96,6.50,0.00,54.46,0.00,Economy,2025-11-14 10:23:38 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,Williamsburg,'23188,VA,US,,Shopify Payments,0.00,0.00,6944794902838,,web,0.00
#1331,,,,,,,,,,2025-11-14 10:23:38 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1330,paid,2025-11-14 08:43:25 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-11-14 08:43:25 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Memphis,'38134,TN,US,,Shopify Payments,0.00,0.00,6944640041270,,web,0.00
#1329,paid,2025-11-13 13:11:55 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-13 13:11:53 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Rocklin,'95765,CA,US,,Shopify Payments,0.00,0.00,6943139791158,,web,0.00
#1329,,,,,,,,,,2025-11-13 13:11:53 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1328,paid,2025-11-13 08:13:07 -0500,USD,29.98,6.50,0.00,36.48,0.00,Economy,2025-11-13 08:13:07 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,Gallatin,'37066,TN,US,,Shopify Payments,0.00,0.00,6942627660086,,web,0.00
#1328,,,,,,,,,,2025-11-13 08:13:07 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1327,paid,2025-11-13 06:37:49 -0500,USD,223.60,0.00,0.00,223.60,16.20,Economy,2025-11-13 06:37:47 -0500,2,14.99,19.99,AP_MW02,TRUE,TRUE,Plant City,'33566,FL,US,,Shopify Payments,0.00,0.00,6942517035318,,web,0.00
#1327,,,,,,,,,,2025-11-13 06:37:47 -0500,5,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1327,,,,,,,,,,2025-11-13 06:37:47 -0500,2,8.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1327,,,,,,,,,,2025-11-13 06:37:47 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1327,,,,,,,,,,2025-11-13 06:37:47 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1327,,,,,,,,,,2025-11-13 06:37:47 -0500,5,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1326,paid,2025-11-12 21:53:17 -0500,USD,92.98,0.00,0.00,92.98,0.00,Economy,2025-11-12 21:53:14 -0500,1,37.00,44.00,,TRUE,TRUE,Lantana,'33462,FL,US,,Shopify Payments,0.00,0.00,6941915545910,,web,0.00
#1326,,,,,,,,,,2025-11-12 21:53:14 -0500,1,32.00,39.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1326,,,,,,,,,,2025-11-12 21:53:14 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1325,refunded,2025-11-12 15:57:22 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-12 15:57:19 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Warner Robins,'31093,GA,US,2025-11-12 16:02:41 -0500,Shopify Payments,30.48,0.00,6941342499126,,web,0.00
#1325,,,,,,,,,,2025-11-12 15:57:19 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1324,paid,2025-11-12 09:48:59 -0500,USD,43.17,6.50,0.00,49.67,4.79,Economy,2025-11-12 09:48:58 -0500,2,11.99,15.99,GP_W15,TRUE,TRUE,Indian Trail,'28079,NC,US,,Shopify Payments,0.00,0.00,6940520382774,,web,0.00
#1324,,,,,,,,,,2025-11-12 09:48:58 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1324,,,,,,,,,,2025-11-12 09:48:58 -0500,1,8.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1323,paid,2025-11-11 23:36:23 -0500,USD,75.60,0.00,0.00,75.60,8.39,Economy,2025-11-11 23:36:21 -0500,1,37.00,44.00,,TRUE,TRUE,Albuquerque,'87114,NM,US,,Shopify Payments,0.00,0.00,6939822227766,Simple Bundles 2.0 - Bundle Order,web,0.00
#1323,,,,,,,,,,2025-11-11 23:36:21 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1323,,,,,,,,,,2025-11-11 23:36:21 -0500,1,32.00,39.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1322,paid,2025-11-10 21:43:59 -0500,USD,77.97,0.00,0.00,77.97,0.00,Economy,2025-11-10 21:43:56 -0500,1,11.99,,GP_MTC15,TRUE,TRUE,Mableton,'30126,GA,US,,Shopify Payments,0.00,0.00,6937666060598,,web,0.00
#1322,,,,,,,,,,2025-11-10 21:43:56 -0500,1,42.00,49.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1322,,,,,,,,,,2025-11-10 21:43:56 -0500,2,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1321,paid,2025-11-10 21:31:20 -0500,USD,65.69,6.50,0.00,72.19,7.29,Economy,2025-11-10 21:31:17 -0500,1,49.00,57.00,,TRUE,TRUE,Reseda,'91335,CA,US,,Shopify Payments,0.00,0.00,6937648333110,,web,0.00
#1321,,,,,,,,,,2025-11-10 21:31:17 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1320,paid,2025-11-09 05:40:35 -0500,USD,95.11,0.00,0.00,95.11,12.81,Economy,2025-11-09 05:40:32 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Concord,'28027,NC,US,,Shopify Payments,0.00,0.00,6934395093302,,web,0.00
#1320,,,,,,,,,,2025-11-09 05:40:32 -0500,1,11.99,,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1320,,,,,,,,,,2025-11-09 05:40:32 -0500,3,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1320,,,,,,,,,,2025-11-09 05:40:32 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1320,,,,,,,,,,2025-11-09 05:40:32 -0500,1,11.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1320,,,,,,,,,,2025-11-09 05:40:32 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1319,paid,2025-11-07 19:40:18 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-07 19:40:15 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,Boiling springs,'29316,SC,US,,Shopify Payments,0.00,0.00,6931669811510,,web,0.00
#1318,paid,2025-11-07 17:15:22 -0500,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-11-07 17:15:19 -0500,2,11.99,15.99,GP_615,TRUE,TRUE,Florence,'29501,SC,US,,Shopify Payments,0.00,0.00,6931480412470,,web,0.00
#1317,paid,2025-11-07 11:45:22 -0500,USD,41.97,6.50,0.00,48.47,0.00,Economy,2025-11-07 11:45:19 -0500,1,11.99,15.99,GP_615,TRUE,TRUE,North Canton,'44720,OH,US,,Shopify Payments,0.00,0.00,6930931155254,,web,0.00
#1317,,,,,,,,,,2025-11-07 11:45:19 -0500,1,14.99,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1317,,,,,,,,,,2025-11-07 11:45:19 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1315,paid,2025-11-07 08:47:35 -0500,USD,83.94,0.00,0.00,83.94,0.00,Economy,2025-11-07 08:47:33 -0500,2,11.99,15.99,GP_615,TRUE,TRUE,Wilkesboro,'28697,NC,US,,Shopify Payments,0.00,0.00,6930635096374,,web,0.00
#1315,,,,,,,,,,2025-11-07 08:47:33 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1315,,,,,,,,,,2025-11-07 08:47:33 -0500,1,14.99,19.99,AP_BN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1315,,,,,,,,,,2025-11-07 08:47:33 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1315,,,,,,,,,,2025-11-07 08:47:33 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
